Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Label
-0.358192,-0.241858,-0.181139,0.762984,0.893345,0.640073,-0.122499,0.258973,-0.425364,0.45444,0.324802,0.536626,0.889347,0.843416,0.539436,0.579485,0.613576,-0.660294,0.363941,0.191402,0.383486,0.650498,0.360884,0.023875,0.149154,0.085089,Lysosome
-0.355167,-0.313354,-0.577935,0.08704,0.055073,0.102294,-0.25334,-0.246474,0.116188,0.645975,1.008466,0.690709,0.397879,0.21328,0.160349,0.416034,0.56099,-0.455732,0.558158,0.894644,0.50398,0.139464,-0.201159,-0.323478,-0.15284,-0.076867,Lysosome
-0.347698,-0.883486,-0.897126,-0.183958,0.603604,1.116452,-0.020157,0.00738,-0.209061,-0.409582,-0.349975,-0.376218,0.088285,0.607866,1.010798,0.293288,0.043663,-0.273026,-0.459092,-0.400278,-0.469077,0.12632,0.741787,1.142839,0.280162,0.037136,Late_Endosomes
-0.340699,-0.577343,-0.248254,-0.306226,-0.298688,-0.165576,-0.111157,-0.314361,0.280697,-0.522591,-0.547749,-0.652761,-0.738244,-0.877267,-0.90321,-0.562774,-0.433135,0.68315,-0.563685,-0.555799,-0.73581,-0.816405,-0.995379,-0.925126,-0.566381,-0.45467,Endoplasmic_Reticulum
-0.3406,-0.200249,-0.050439,-0.163578,-0.167519,-0.192532,0.067383,-0.157367,0.144232,-0.283462,-0.26013,-0.214741,-0.354219,-0.339812,-0.356899,-0.100712,0.12528,0.181522,-0.295912,-0.298975,-0.218997,-0.427963,-0.441491,-0.394349,-0.168985,-0.034822,Endoplasmic_Reticulum
-0.33774,-0.233535,-0.596362,0.354488,0.789977,1.147516,0.669681,0.606619,-0.63067,-0.395967,-0.271812,-0.084267,0.509609,0.879349,0.889987,0.557329,0.440431,-0.519193,-0.374258,-0.254413,0.001657,0.666275,1.067688,1.195929,0.991986,0.990299,Late_Endosomes
-0.318281,-0.381594,-0.46137,-0.561225,-0.417986,-0.304167,-0.298845,-0.055385,0.35447,-0.306811,-0.2347,-0.301867,-0.32825,-0.218816,-0.116605,-0.094877,-0.095215,0.180564,-0.316636,-0.238812,-0.35447,-0.385031,-0.308761,-0.177542,-0.152015,-0.139721,Endoplasmic_Reticulum
-0.315421,-0.841384,-0.582119,0.415654,0.873843,1.072913,0.101419,-0.231099,-0.338752,-0.285569,-0.332058,-0.354556,0.169084,0.801897,1.146521,0.545517,0.395476,-0.476767,-0.324887,-0.351153,-0.398327,0.251736,1.023831,1.342015,0.708505,0.561267,Late_Endosomes
-0.313431,-0.450568,-0.286414,-0.693802,-0.645469,-0.583943,-0.389017,-0.227454,0.520949,-0.49198,-0.448604,-0.424668,-0.502683,-0.428596,-0.212557,-0.020787,0.226182,0.182207,-0.527386,-0.480886,-0.479687,-0.514122,-0.429005,-0.2017,-0.128049,0.062903,Plasma_Membrane
-0.311207,-0.218987,-0.261225,0.641146,0.513162,1.160299,0.144577,0.135062,-0.462123,0.046688,-0.01442,0.06801,0.756294,1.243932,1.220482,0.950547,0.652812,-0.82692,0.042136,0.004182,0.067732,0.987259,1.576287,1.491587,1.148588,0.915881,Late_Endosomes
-0.300609,-0.360331,-0.35326,-0.525351,-0.348672,-0.199202,-0.157884,-0.25271,0.322302,-0.685927,-0.78961,-0.933123,-1.071866,-1.095603,-1.138498,-1.253308,-1.326385,1.188021,-0.755925,-0.905995,-1.066356,-1.254808,-1.165988,-1.155157,-1.416645,-1.556644,Actin
-0.297142,-0.225361,0.057023,-0.096906,-0.077833,-0.137717,0.101511,0.103239,0.035726,-0.277747,-0.341257,-0.171181,-0.245477,-0.265394,-0.222885,-0.086233,-0.093608,0.187968,-0.334028,-0.411587,-0.262674,-0.396573,-0.517572,-0.462704,-0.360711,-0.376367,Endoplasmic_Reticulum
-0.29662,-0.336821,-0.517711,-0.660452,-0.384097,-0.292943,-0.580739,-0.603576,0.5269,-0.37826,-0.479797,-0.406816,-0.33871,-0.11447,-0.025132,-0.157908,-0.141843,0.198082,-0.383948,-0.458411,-0.371522,-0.22466,0.096095,0.169436,-0.11118,-0.090276,Mitochondria
-0.286987,-0.549301,-0.347224,-0.650573,-0.993299,-1.062353,-0.604445,-0.537922,0.794275,-0.330202,-0.348549,-0.385772,-0.654805,-0.852795,-0.996319,-0.953668,-0.838517,0.820761,-0.295643,-0.269786,-0.257519,-0.50529,-0.650791,-0.61615,-0.657769,-0.545285,Plasma_Membrane
-0.286639,-0.478147,-0.229179,0.449269,0.999013,1.137255,0.574529,0.268039,-0.610959,0.105165,0.206778,0.281584,0.695827,0.960096,0.864577,0.76553,0.783593,-0.746762,0.005619,0.066279,0.082046,0.428631,0.499766,0.306278,0.286588,0.278903,Lysosome
-0.281333,-0.386911,-0.503486,0.483369,0.990078,0.949392,0.378857,0.123365,-0.494744,-0.31928,-0.464338,-0.236573,0.495387,0.771439,1.066267,0.649908,0.467648,-0.536369,-0.331062,-0.462549,-0.127495,0.777515,1.063441,1.537831,1.179003,0.910207,Late_Endosomes
-0.279889,-0.606432,-0.691488,0.346302,0.894446,1.058931,0.047779,0.386384,-0.456015,-0.142003,-0.050349,-0.080705,0.060797,0.45993,0.466958,0.163023,0.155244,-0.20888,-0.208149,-0.119401,-0.190361,-0.055204,0.313301,0.431272,0.124165,0.151045,Lysosome
-0.276822,-0.141087,-0.067999,-0.340518,-0.114224,0.168117,0.255805,0.00168,0.014498,-0.729658,-0.766703,-0.880984,-1.044843,-1.107227,-1.019372,-1.110262,-1.012922,1.057581,-0.817322,-0.889355,-1.066216,-1.285586,-1.352304,-1.316119,-1.516826,-1.49495,Actin
-0.275552,-0.34702,-0.39673,-0.904868,-1.397388,-1.554365,-1.298966,-0.815487,1.186325,-0.566034,-0.710507,-0.797965,-0.900727,-1.023082,-1.061807,-1.042208,-0.897132,0.977519,-0.586305,-0.733265,-0.894583,-0.95578,-1.094842,-1.092641,-1.00704,-0.828643,Plasma_Membrane
-0.27519,-0.714472,-0.452441,0.118304,0.478546,1.254401,0.252565,0.349578,-0.423153,0.116338,0.077466,0.275569,0.333372,0.468811,0.561039,0.409476,0.533785,-0.443716,0.107133,0.084014,0.316232,0.425822,0.615308,0.769169,0.820956,0.787445,Late_Endosomes
-0.251267,-0.058506,-0.308252,-0.899792,-1.406525,-1.666983,-1.594566,-1.736228,1.437616,-0.243205,-0.199143,-0.227856,-0.262513,-0.238128,-0.266633,-0.209165,-0.438539,0.298304,0.171881,0.308796,0.614362,0.73703,0.832531,0.913102,1.362231,1.12576,Peroxisomes
-0.248539,-0.414651,-0.058865,0.884995,1.118349,0.958113,0.11747,-0.254691,-0.490167,-0.09855,-0.032993,-0.103185,0.438172,0.933936,0.98521,0.518749,0.407404,-0.542021,-0.167824,-0.154065,-0.283783,0.284102,0.672685,0.635531,0.162735,0.042848,Lysosome
-0.241968,-0.281091,-0.182726,0.988356,1.409424,1.518091,0.634321,0.571217,-0.943236,-0.064906,0.089015,0.177683,0.459314,0.576081,0.549739,0.474266,0.511462,-0.46538,-0.155842,-0.05363,-0.036888,0.186379,0.11022,-0.110507,-0.147639,-0.167572,Lysosome
-0.240232,0.280103,0.023415,0.660967,0.919109,0.379456,-0.220368,-0.03836,-0.320656,0.732874,0.822971,1.002122,1.171104,1.483816,1.357679,1.249904,1.234934,-1.279538,0.610403,0.648155,0.751184,0.815455,0.813173,0.509385,0.460577,0.313944,Lysosome
-0.231272,-0.150552,-0.312196,-0.724243,-1.349209,-1.579873,-1.4704,-1.42702,1.297722,-0.414993,-0.337296,-0.369735,-0.323479,-0.507858,-0.579349,-0.456207,-0.474723,0.477588,-0.106001,0.094316,0.263203,0.443541,0.268277,0.277683,0.709001,0.852602,Peroxisomes
-0.231093,-0.024252,0.234213,-0.383801,-0.737858,-0.734353,-0.100717,-0.402891,0.452149,-0.305863,-0.292264,-0.414804,-0.384702,-0.454144,-0.660397,-0.698882,-0.753517,0.602417,-0.142937,0.020233,-0.114224,-0.086352,-0.14605,-0.35574,-0.163852,-0.067768,Peroxisomes
-0.225293,-0.349858,-0.138215,-0.745692,-0.775522,-0.736575,-0.830152,-0.745467,0.753407,-0.6389,-0.725722,-0.837565,-1.019172,-1.119143,-1.159331,-1.114271,-1.074595,1.087156,-0.735261,-0.887613,-1.086422,-1.361033,-1.576805,-1.691685,-1.845592,-1.926988,Actin
-0.225223,-0.735759,-0.626801,-0.203871,0.249857,0.437776,-0.402866,-0.50832,0.15221,-0.223539,-0.310847,-0.252237,0.774511,1.159825,1.28657,0.806689,0.512521,-0.715599,-0.234757,-0.304573,-0.193684,1.170527,1.630394,1.758005,1.287389,0.856678,Late_Endosomes
-0.220693,-0.541728,-0.368655,0.273693,0.874922,0.856352,-0.524239,-0.445171,-0.151485,-0.263404,-0.083335,-0.170153,0.463691,1.158619,1.280981,0.805705,0.497585,-0.689514,-0.313509,-0.127946,-0.249739,0.436223,1.214626,1.074759,0.797713,0.411389,Lysosome
-0.214207,-0.020458,-0.231751,-0.630623,-1.298693,-1.455225,-1.35107,-1.390273,1.206447,-0.459843,-0.429218,-0.483374,-0.465918,-0.721517,-0.831833,-0.746726,-0.779696,0.714518,-0.24219,-0.162317,-0.025926,-0.097379,-0.41522,-0.483933,-0.175377,-0.11094,Peroxisomes
-0.181271,-0.312114,-0.584732,-0.782344,-1.247683,-1.398615,-1.181712,-1.188083,1.174421,-0.387022,-0.474245,-0.392714,-0.439319,-0.524897,-0.663394,-0.608658,-0.775216,0.620044,-0.29136,-0.301626,-0.143698,-0.179753,-0.24914,-0.391338,-0.069939,0.036009,Peroxisomes
-0.17955,-0.048505,0.321954,0.679243,0.775837,1.481419,0.702999,0.312029,-0.772747,0.0585,0.055552,0.17091,0.751647,1.019351,1.19862,0.855881,0.654349,-0.784521,0.056852,0.090235,0.187629,0.909207,1.348391,1.464112,1.240518,0.953009,Late_Endosomes
-0.178303,0.023176,-0.577407,0.421435,0.307893,-0.070328,-0.311275,-0.159336,0.02395,0.743261,1.055222,1.017873,0.901105,0.586846,0.486511,0.48622,0.785597,-0.727697,0.709265,1.020965,0.966918,0.78344,0.498673,0.431923,0.403744,0.680361,Early_Endosomes
-0.177805,-0.281926,-0.173836,-0.264387,-0.399135,-0.359454,-0.177742,-0.124464,0.281703,-0.360803,-0.423744,-0.386546,-0.45788,-0.550872,-0.553412,-0.341428,-0.314244,0.438146,-0.39329,-0.501051,-0.466732,-0.543449,-0.691452,-0.552219,-0.270385,-0.251918,Endoplasmic_Reticulum
-0.173454,-0.31032,-0.155382,-0.50992,-0.506346,-0.417525,-0.270463,-0.332307,0.412457,-0.707977,-0.891357,-1.004429,-1.231043,-1.468229,-1.565932,-1.609339,-1.637045,1.48989,-0.801153,-1.038975,-1.221259,-1.494761,-1.725089,-1.780249,-1.916509,-1.983785,Actin
-0.171944,-0.321527,-0.469745,0.43457,0.682302,1.076825,0.403964,0.359134,-0.519911,-0.190248,-0.025743,-0.001197,0.720097,1.314202,1.254583,0.915984,0.691146,-0.82692,-0.192731,-0.025171,0.0585,0.979666,1.713678,1.578286,1.382369,1.078287,Late_Endosomes
-0.16749,0.096146,0.182005,-0.037469,-0.266723,-0.125694,0.180511,0.070038,0.025608,-0.41119,-0.259795,-0.096402,-0.25449,-0.298923,-0.245038,0.066948,0.163831,0.099914,-0.449494,-0.300744,-0.161832,-0.36594,-0.46994,-0.391752,0.078632,0.044293,Endoplasmic_Reticulum
-0.166873,0.008988,0.015166,0.550737,0.721539,0.640027,0.669242,0.700523,-0.618923,0.39937,0.604123,0.582752,0.602268,0.272293,0.267682,0.646249,0.800495,-0.570816,0.322071,0.502069,0.469677,0.4494,0.071695,0.144539,0.538841,0.536293,Early_Endosomes
-0.163868,-0.059261,-0.045469,-0.530318,-0.649274,-0.859191,-0.357978,0.113909,0.437568,-0.570334,-0.687735,-0.76818,-0.961582,-1.19173,-1.311927,-1.245841,-1.132417,1.145444,-0.670976,-0.840274,-0.994275,-1.286374,-1.616854,-1.732453,-1.762206,-1.766166,Plasma_Membrane
-0.159159,-0.366909,-0.21433,-0.222339,0.03614,0.239371,0.309192,0.533728,-0.152873,-0.10365,-0.081811,-0.053759,-0.107958,-0.027365,0.151528,0.279434,0.349408,-0.13536,-0.154697,-0.16292,-0.174494,-0.257081,-0.217114,-0.117235,0.034657,0.091833,Endoplasmic_Reticulum
-0.153872,0.022348,0.087861,-0.092826,-0.065071,-0.034056,0.623215,0.694387,-0.221814,-0.156816,-0.214534,-0.273461,-0.361611,-0.428197,-0.457258,-0.197458,0.029254,0.251498,-0.221641,-0.324881,-0.41962,-0.574532,-0.747803,-0.717037,-0.413309,-0.292208,Endoplasmic_Reticulum
-0.14169,-0.192255,0.001534,1.402422,1.991507,1.797795,0.995561,1.440069,-1.444911,0.368199,0.578788,0.701805,1.230986,1.069371,1.076764,1.189168,1.201385,-1.108739,0.298152,0.479596,0.567255,1.056083,0.832283,0.939174,1.275779,1.211356,Early_Endosomes
-0.125349,-0.084514,-0.061222,-0.53029,-1.042287,-1.179983,-1.031865,-0.901135,0.912658,-0.507321,-0.624377,-0.673445,-0.66327,-0.700729,-0.782909,-0.804034,-0.836046,0.778554,-0.536275,-0.652059,-0.710679,-0.746388,-0.797513,-0.869419,-0.646842,-0.469052,Peroxisomes
-0.122019,0.064721,0.184617,-0.074212,0.031564,0.055106,0.762023,0.83519,-0.325601,-0.324391,-0.356953,-0.425837,-0.666532,-0.870288,-1.038658,-0.794823,-0.572019,0.738851,-0.355866,-0.409618,-0.519869,-0.798651,-0.991786,-0.956906,-0.565043,-0.507685,Endoplasmic_Reticulum
-0.111845,-0.195678,-0.142142,-0.246542,-0.316797,-0.159791,0.063923,-0.205466,0.188629,-0.181988,-0.124033,-0.097306,-0.24065,-0.231372,-0.198488,-0.073691,-0.021322,0.136852,-0.219022,-0.178531,-0.175656,-0.378327,-0.47831,-0.486637,-0.272108,-0.261519,Endoplasmic_Reticulum
-0.106355,0.305325,0.333327,0.184903,0.217136,0.217114,0.670483,0.496816,-0.370565,-0.105453,-0.157487,0.064266,-0.074506,-0.108085,-0.031523,0.196312,0.239163,-0.058404,-0.123042,-0.192662,0.018601,-0.156822,-0.251243,-0.16433,0.124859,0.130989,Endoplasmic_Reticulum
-0.097705,-0.014967,0.133587,0.018044,0.077017,0.185631,0.84244,0.734023,-0.361935,-0.281479,-0.228067,-0.211272,-0.408172,-0.49791,-0.581649,-0.466484,-0.454958,0.460714,-0.354462,-0.370144,-0.389594,-0.669578,-0.891181,-0.898108,-0.686536,-0.747846,Endoplasmic_Reticulum
-0.095749,0.202983,0.173009,-0.022322,-0.090812,0.074284,0.680686,0.587255,-0.254336,-0.396565,-0.492792,-0.549639,-0.638237,-0.817845,-1.014447,-0.748321,-0.815538,0.795826,-0.411075,-0.569641,-0.610455,-0.773202,-1.007368,-0.956149,-0.54792,-0.67684,Endoplasmic_Reticulum
-0.082686,0.165181,0.505941,-0.103144,-0.149844,-0.141353,0.434522,0.743049,-0.198645,-0.719326,-0.816848,-0.905094,-1.053373,-1.027892,-1.01273,-0.906949,-0.671309,0.926484,-0.702466,-0.787295,-0.89207,-0.990745,-0.829026,-0.7539,-0.672079,-0.279326,Plasma_Membrane
-0.081717,-0.203824,-0.218975,-0.574635,-0.966374,-0.997035,-0.764967,-0.634783,0.779438,-0.385056,-0.493171,-0.492082,-0.699122,-0.778182,-0.851759,-0.734929,-0.548871,0.69544,-0.403181,-0.517456,-0.52782,-0.753869,-0.833786,-0.86408,-0.825427,-0.65157,Plasma_Membrane
-0.081478,-0.040252,-0.304497,-0.853471,-1.196673,-1.416921,-1.261218,-0.967776,1.110114,-0.313342,-0.534813,-0.565513,-0.608719,-0.663367,-0.839277,-0.749401,-0.813609,0.739782,-0.085328,-0.228103,-0.194636,-0.185063,-0.160366,-0.220732,0.064802,0.305963,Peroxisomes
-0.064144,-0.339062,-0.122977,-0.518975,-1.067219,-1.287405,-1.020245,-1.147612,1.00406,-0.419132,-0.447065,-0.389041,-0.367818,-0.632705,-0.653439,-0.673224,-0.776562,0.637275,-0.003201,0.123148,0.394767,0.555901,0.359402,0.429939,0.733934,0.85213,Peroxisomes
-0.063514,-0.141903,-0.34711,0.58974,0.99768,0.845161,0.780665,0.562788,-0.680793,0.285048,0.152509,0.171646,0.555899,0.733826,0.574444,0.745491,0.859517,-0.658543,0.176385,-0.006133,-0.042815,0.255675,0.185895,-0.160287,0.046511,0.008435,Lysosome
-0.062762,0.133388,-0.113411,0.276382,0.100144,0.047905,0.041196,0.329597,-0.14566,0.881734,1.171084,0.899479,0.996487,0.505097,0.581831,0.657942,0.857996,-0.795661,0.872659,1.149628,0.88967,1.008126,0.396809,0.521845,0.632082,0.753117,Early_Endosomes
-0.055645,-0.061253,0.066922,-0.103821,-0.007763,-0.059183,0.293832,0.19057,-0.06004,0.078957,0.176214,0.182028,0.127734,0.173858,0.283396,0.502987,0.561501,-0.34916,-0.003413,0.04958,-0.007432,-0.142307,-0.338625,-0.390581,-0.1357,-0.18991,Endoplasmic_Reticulum
-0.054935,-0.124292,0.03139,-0.245224,-0.171997,-0.30912,-0.064935,-0.050262,0.164213,-0.173141,-0.072319,-0.047312,-0.160301,-0.113124,-0.009418,0.17558,0.208085,-0.032771,-0.247745,-0.153156,-0.187981,-0.363121,-0.467572,-0.392571,-0.205838,-0.163789,Endoplasmic_Reticulum
-0.052122,0.143343,0.477225,0.442839,0.232617,0.379652,0.612244,0.314773,-0.404377,-0.148609,-0.155902,-0.140038,-0.118658,-0.12465,-0.005968,0.247673,0.32513,-0.068929,-0.228228,-0.282291,-0.32319,-0.394609,-0.582733,-0.444598,-0.145577,-0.214067,Endoplasmic_Reticulum
-0.045085,-0.099058,-0.330536,-0.792909,-1.224653,-1.407997,-1.154766,-1.232723,1.146391,-0.545372,-0.59904,-0.553401,-0.74474,-0.81546,-0.958881,-0.898662,-0.990839,0.882512,-0.461977,-0.525436,-0.42074,-0.628687,-0.642983,-0.715798,-0.507888,-0.428477,Peroxisomes
-0.037437,0.658275,0.285617,1.309909,2.010373,1.787029,1.583233,1.912739,-1.694785,1.057386,1.028351,1.337226,1.637019,1.323538,1.214188,1.236915,1.257442,-1.340509,1.031308,0.979778,1.274758,1.577671,1.131921,1.2616,1.41497,1.520928,Early_Endosomes
-0.037319,0.154879,0.345977,0.043866,0.01714,0.048672,0.250835,0.174479,-0.131036,-0.045169,0.092016,0.165295,0.1028,0.17228,0.165266,0.450829,0.520163,-0.295388,-0.066808,0.039316,0.094687,-0.008652,-0.066831,-0.021956,0.333144,0.375612,Endoplasmic_Reticulum
-0.028768,-0.058046,0.002987,-0.518655,-0.97963,-1.044138,-0.990294,-1.104623,0.897382,-0.371813,-0.403333,-0.418851,-0.46806,-0.543114,-0.60688,-0.514886,-0.510081,0.530265,0.185977,0.376384,0.367087,0.343075,0.475167,0.552124,0.899147,1.198053,Peroxisomes
-0.017164,0.033317,-0.316842,-0.55957,-1.099498,-1.353654,-1.134073,-1.098692,1.034683,-0.348683,-0.547654,-0.486328,-0.650875,-0.917422,-0.981148,-0.991801,-1.074133,0.912552,-0.22354,-0.502666,-0.322945,-0.494143,-0.777303,-0.696396,-0.493013,-0.337105,Peroxisomes
-0.011792,0.129106,0.229283,-0.029035,-0.005171,0.329293,0.618691,0.487154,-0.295998,-0.22801,-0.295435,-0.215342,-0.44404,-0.417729,-0.485413,-0.333603,-0.321641,0.380816,-0.271271,-0.350485,-0.271916,-0.566917,-0.560974,-0.55165,-0.310898,-0.366962,Endoplasmic_Reticulum
-0.011764,-0.413454,-0.291578,0.751559,1.355426,1.557273,0.784007,0.653154,-0.940388,-0.205849,0.112473,-0.0046,0.795057,1.386588,1.38347,0.790838,0.763763,-0.87029,-0.276413,0.019034,-0.13193,0.625834,1.093818,1.102221,0.920358,1.025821,Lysosome
-0.010325,0.170614,0.005816,-0.171774,0.175997,-0.069607,0.277722,0.451103,-0.142784,-0.209323,-0.092588,-0.073342,-0.216662,-0.18808,-0.226125,-0.080122,0.044679,0.114339,-0.282973,-0.225859,-0.259711,-0.520508,-0.598663,-0.720029,-0.534,-0.443824,Endoplasmic_Reticulum
-0.009591,-0.539922,-0.126434,0.747525,1.104524,1.578207,0.613383,0.285177,-0.795576,-0.214759,-0.385337,0.076255,0.982579,1.272005,1.59206,0.937282,0.644437,-0.887589,-0.183566,-0.430596,0.138319,1.264707,1.62406,1.96396,1.295843,1.037249,Late_Endosomes
-0.007498,-0.318969,-0.587544,0.487586,0.967386,1.058571,0.148332,0.003503,-0.455718,-0.094213,0.126554,0.406004,0.956498,1.253769,1.284172,1.066199,0.969914,-0.992299,-0.1681,0.005488,0.255719,0.797659,0.889006,0.798446,0.706652,0.5328,Lysosome
-0.005343,0.313328,0.316612,0.071966,0.127623,0.14202,0.741144,0.774971,-0.393437,-0.339695,-0.253131,-0.189962,-0.175457,-0.230157,-0.195928,0.132573,0.150389,0.067163,-0.386113,-0.354208,-0.29364,-0.332477,-0.479784,-0.383033,0.006422,-0.035893,Endoplasmic_Reticulum
-0.003001,0.289103,-0.074265,-0.261232,-0.481639,-0.727611,-0.479469,-0.341783,0.434563,-0.163559,-0.068412,-0.050134,-0.200099,-0.191746,-0.201857,0.055599,0.067203,0.073349,-0.207208,-0.146412,-0.15251,-0.365644,-0.418416,-0.585446,-0.601986,-0.621127,Plasma_Membrane
0.008476,-0.138425,-0.250793,-0.555243,-1.168018,-1.282806,-1.214363,-1.133378,1.055018,-0.470126,-0.521331,-0.505613,-0.572937,-0.777421,-0.849005,-0.776393,-0.880192,0.776433,-0.274585,-0.286932,-0.074817,-0.156581,-0.25761,-0.289413,0.119523,0.257746,Peroxisomes
0.014012,-0.307637,-0.5297,-0.714638,-1.296581,-1.478629,-1.396886,-1.464171,1.275601,-0.329732,-0.357354,-0.404292,-0.47858,-0.576634,-0.697746,-0.684872,-0.770344,0.643461,-0.131518,-0.093156,-0.110852,-0.073055,-0.164713,-0.208659,-0.086062,-0.056964,Peroxisomes
0.019638,-0.088089,-0.05751,0.01401,0.02406,0.210109,0.620269,0.588666,-0.274544,-0.233951,-0.201333,-0.06534,-0.072537,-0.059197,-0.022427,0.164811,0.2764,-0.053847,-0.259835,-0.239955,-0.097225,-0.101208,-0.184501,-0.071417,0.167495,0.237346,Endoplasmic_Reticulum
0.022183,-0.167603,0.148888,-0.207027,0.218889,0.468584,0.494517,0.245772,-0.249887,-0.657545,-0.696344,-0.753967,-0.876259,-0.704654,-0.348718,-0.586748,-0.432369,0.605797,-0.683616,-0.729876,-0.711207,-0.770083,-0.250009,0.032005,-0.367748,-0.370077,Actin
0.022376,0.091654,0.278585,-0.03006,0.044476,0.113033,0.690138,0.756906,-0.330986,-0.242784,-0.190935,-0.241334,-0.393377,-0.519403,-0.506303,-0.370178,-0.254505,0.379967,-0.330782,-0.306812,-0.438631,-0.657685,-0.900644,-0.875521,-0.621418,-0.586098,Endoplasmic_Reticulum
0.028095,0.184854,0.228419,-0.181717,-0.531525,-0.541013,-0.021515,0.074352,0.207519,-0.598646,-0.714696,-0.760751,-0.91997,-1.103146,-1.175515,-1.06835,-0.991023,1.03801,-0.634816,-0.775812,-0.854811,-1.021857,-1.15674,-1.189935,-1.139743,-1.094151,Plasma_Membrane
0.037263,0.199898,-0.05148,-0.3985,-0.656845,-0.762325,-0.136533,0.263904,0.310682,-0.656014,-0.77696,-0.895364,-1.082795,-1.351201,-1.487174,-1.385839,-1.231831,1.281783,-0.759049,-0.95034,-1.159122,-1.464116,-1.891429,-2.099281,-2.149663,-2.166868,Plasma_Membrane
0.037531,0.477427,0.148653,-0.361126,-0.720992,-0.913777,-0.374409,-0.086293,0.437242,-0.448587,-0.612674,-0.698549,-0.960683,-1.13819,-1.336761,-1.279167,-1.310759,1.178701,-0.446667,-0.578687,-0.652186,-0.982814,-1.140338,-1.198103,-1.171988,-1.136664,Plasma_Membrane
0.037968,-0.236988,-0.33133,-0.790631,-1.394475,-1.554031,-1.505204,-1.632629,1.358089,-0.248181,-0.22094,-0.266678,-0.27031,-0.377285,-0.317314,-0.402603,-0.461041,0.373822,0.024962,0.309178,0.363917,0.508482,0.43242,0.629254,0.800118,0.925069,Peroxisomes
0.039854,-0.041072,0.065626,-0.027956,-0.285169,-0.557236,-0.17191,-0.228932,0.252596,-0.267889,-0.319014,-0.162207,-0.133781,-0.138301,-0.047253,0.148148,0.111957,0.02887,-0.308204,-0.382813,-0.21159,-0.165589,-0.184352,-0.078207,0.181749,0.130483,Endoplasmic_Reticulum
0.041872,-0.308901,-0.082789,-0.061288,-0.098938,-0.133176,0.100727,0.276336,1.01E-04,-0.242964,-0.047819,-0.022888,-0.129359,-0.196739,-0.162135,0.015573,0.001299,0.082642,-0.336616,-0.198974,-0.2075,-0.37813,-0.560659,-0.54429,-0.314303,-0.308103,Endoplasmic_Reticulum
0.062762,-0.114754,-0.193148,-0.715818,-1.145693,-1.38669,-1.031368,-1.034947,1.039459,-0.634314,-0.706532,-0.861819,-1.068551,-1.341663,-1.531599,-1.438481,-1.408186,1.333118,-0.676267,-0.787832,-0.989556,-1.251201,-1.571036,-1.693381,-1.697061,-1.712127,Plasma_Membrane
0.071731,0.174028,0.055314,-0.632572,-0.784786,-1.053501,-0.799956,-0.648454,0.733072,-0.55981,-0.603977,-0.672967,-0.832534,-0.924289,-0.912517,-0.704047,-0.469677,0.74423,-0.669812,-0.784287,-0.949896,-1.236144,-1.532551,-1.68191,-1.703583,-1.63433,Plasma_Membrane
0.07699,0.158734,0.010491,-0.370318,-0.745984,-0.730743,-0.207127,0.050972,0.369987,-0.558552,-0.656988,-0.740002,-0.926361,-1.124479,-1.207364,-0.98417,-0.775058,0.971237,-0.578082,-0.687696,-0.827417,-1.012822,-1.207974,-1.222217,-1.049699,-0.87476,Plasma_Membrane
0.08786,-0.073891,-0.026299,-0.383079,-0.540782,-0.546897,-0.327259,-0.257468,0.392646,-0.468345,-0.460424,-0.531521,-0.600151,-0.710752,-0.675082,-0.481746,-0.418063,0.568627,-0.517117,-0.52576,-0.645291,-0.773311,-0.931163,-0.976026,-0.950664,-0.913244,Plasma_Membrane
0.088721,-0.102904,-0.338069,-0.729521,-1.239325,-1.469823,-1.373687,-1.2031,1.179835,-0.309444,-0.262678,-0.347561,-0.373566,-0.54935,-0.686698,-0.60254,-0.7142,0.585406,-0.140578,-0.097918,-0.127343,-0.152993,-0.372183,-0.496581,-0.303082,-0.246116,Peroxisomes
0.098359,0.031603,0.326295,-0.077807,-0.178161,-0.077804,0.254877,0.395006,-0.092647,-0.240752,-0.299857,-0.248634,-0.329537,-0.380923,-0.360471,-0.267852,-0.088312,0.272739,-0.306165,-0.405869,-0.384184,-0.520628,-0.661687,-0.526535,-0.278963,-0.302842,Endoplasmic_Reticulum
0.100786,-0.272509,-0.436417,0.55757,1.300461,1.551415,1.03147,0.647766,-0.93856,-0.363136,-0.275449,-0.274125,0.65595,1.354218,1.633581,0.923354,0.639766,-0.836787,-0.385022,-0.28295,-0.320624,0.812712,1.741307,2.050496,1.422345,1.165838,Late_Endosomes
0.106511,0.023024,0.088686,0.040418,-0.123721,0.014751,0.567423,0.514477,-0.202018,-0.114049,-0.162442,-0.183324,-0.28775,-0.412383,-0.476195,-0.28845,-0.252544,0.319845,-0.125067,-0.207168,-0.259465,-0.418746,-0.63626,-0.683003,-0.40834,-0.339422,Endoplasmic_Reticulum
